sid,Id,CreatedAt,author_id,OrigTweet,mVader,mRetweets,mLikes,mReplies,mHasURL,mHasMedia,mUFollowers,mUFollowing,mUTweets,mUVader,Rumour,Type of rumour,label,rumour_type,cleaned_tweet,word_count
51215,ro0VzDndvEN4,2017-05-25 08:11:46+00:00,KbbW8Z,"Seems like a great time to have a hissy fit with out European allies, in order to cozy up to the USA https://t.co/8NO55i5WCT",0.844214852227165,0,0,0,1,0,10407,5161,108496,0.844214852227165,True,,unrelated,,"Seems like a great time to have a hissy fit with out European allies, in order to cozy up to the USA",22
5031,OOvOow8Xp3kap,2022-05-11 07:00:01+00:00,OnlWjL,"The event aims to bring people together in a celebration of the lives of Chloe and Liam
https://t.co/x7cqtuwrKN",0.0,0,0,0,1,0,16649,713,89685,-0.190813993596433,True,,unrelated,,The event aims to bring people together in a celebration of the lives of Chloe and Liam,17
21203,z6RLBnRza8Wd,2019-06-24 22:06:33+00:00,LJvxWXnErAqG,@ChukaUmunna @timfarron It was a child refugee that detonated the bomb at Manchester Arena.,-0.493914580573631,0,0,0,0,0,231,457,20545,-0.493914580573631,Fake,Refugee bomber,misinformation,Refugee bomber,It was a child refugee that detonated the bomb at Manchester Arena.,12
29971,30GWpzQbE3Mz,2018-05-22 07:50:16+00:00,aNjNNJ70vYq4,"To think that my cousin was at Manchester Arena on this day 1 year ago watching Ariana Grandè during the terrorist attack is deeply shocking and saddening. Thankfully she is still with us. Today is about remembering those that aren't

#WeStandTogether",-0.904369922300547,2,2,1,0,0,201,1697,4208,-0.758897397205214,True,,reliable,,To think that my cousin was at Manchester Arena on this day 1 year ago watching Ariana Grand during the terrorist attack is deeply shocking and saddening. Thankfully she is still with us. Today is about remembering those that aren't WeStandTogether,41
8593,3N8VMW349Nooz,2021-08-06 11:15:18+00:00,4A1N31p,"On the face of it CS Ellison’s done nothing wrong, senior police officers work long hours and are entitled to recoup time back. On cover in such a critical role while walking through woods in a notorious signal blackspot, contactable?
https://t.co/qytEn4ODZ5 https://t.co/89lDunENym",-0.139596222982668,0,1,0,1,0,3646,203,24768,-0.203012135012451,True,,unrelated,,"On the face of it CS Ellisons done nothing wrong, senior police officers work long hours and are entitled to recoup time back. On cover in such a critical role while walking through woods in a notorious signal blackspot, contactable?",40
87772,KPEaXMvKvz6e,2017-05-23 00:32:08+00:00,Wz09OQv,Trade #Forex 50% Bonus Up To $2000 on your First Deposit Here https://t.co/P0yVDoXisR UK media now saying Manch... https://t.co/LQ23eYQqWC,0.54232614454664,0,0,0,1,0,11463,879,122406,0.54232614454664,True,,unrelated,,Trade Forex 50 Bonus Up To 2000 on your First Deposit Here UK media now saying Manch...,17
9764,Za7JpWEbdAPa0,2021-06-15 21:29:03+00:00,bXabbjd,"Manchester Arena bombing: The agonising missed chances to stop killer Salman Abedi from Libya
#DemographicReplacementIsAConspiracyTheory
#HatredBornOfJealousyAndShame
#ImmigrantsMakeBritainGreat
#NewBritain

https://t.co/qtjtFpNzXE",-0.848122265505103,0,0,0,1,0,2337,4613,41777,-0.625616878241805,Fake,Refugee bomber,misinformation,Refugee bomber,Manchester Arena bombing The agonising missed chances to stop killer Salman Abedi from Libya DemographicReplacementIsAConspiracyTheory HatredBornOfJealousyAndShame ImmigrantsMakeBritainGreat NewBritain,18
55590,6WQY71QnK6lJ,2017-05-24 13:45:06+00:00,wVKbvP4wmm1G,"Let's be clear, in a hurried attempt to politicize this tragedy the Trump admin has leaked 3 crucial pieces of info!
https://t.co/3kKfLFSDso",-0.624893326938946,11,4,1,1,0,13021,11399,4859,-0.624893326938946,True,,unrelated,,"Let's be clear, in a hurried attempt to politicize this tragedy the Trump admin has leaked 3 crucial pieces of info!",21
897,K3eO93kjLzzzN,2023-03-02 17:46:32+00:00,NWpB4VozKRV3p,"Three months later, the attack on the Arena directly next to this Maccie D's happened. Conspiracy ?
https://t.co/BUI7snlzJP",-0.757936728959867,0,0,0,1,0,57,352,3789,-0.757936728959867,Fake,Conspiracy,misinformation,Conspiracy,"Three months later, the attack on the Arena directly next to this Maccie D's happened. Conspiracy ?",17
8318,zRbdPYKNWzLql,2021-08-19 11:25:30+00:00,3NMYpZ09Jzzrv,"2005- 7/7 London bombings, 52 deaths, 700 injured 

2013- British soldier beheaded in broad daylight  

2017- Westminster attack, 4 deaths, 50 injured 

2017- Manchester arena bombing, 22 deaths, 139 injured

2017-London bridge attack, 8 deaths, 48 injured",-0.985631712246023,0,0,1,0,0,315,364,4712,-0.985631712246023,True,,reliable,,"2005- 7 7 London bombings, 52 deaths, 700 injured 2013- British soldier beheaded in broad daylight 2017- Westminster attack, 4 deaths, 50 injured 2017- Manchester arena bombing, 22 deaths, 139 injured 2017-London bridge attack, 8 deaths, 48 injured",38
81578,dM4j6EO4o0De,2017-05-23 07:18:45+00:00,4MGZn7,@itsagoinwrang Last night's events took place after our print deadline. Updating coverage here https://t.co/A1KxeNMAor &amp; here https://t.co/XePAlLW3a6,0.0,0,0,1,1,0,195658,1293,362772,-0.649264881028677,True,,unrelated,,Last night's events took place after our print deadline. Updating coverage here amp here,14
38092,VQa6RdG99qlx,2017-11-07 21:38:12+00:00,4mekj0p,The Manchester arena attack hit me so hard 😔 so close to home. Broke my heart. Everyone pulling together was amazing ❤ #PrideofBritain,-0.361157559257308,2,2,0,0,0,439,670,22189,-0.361157559257308,True,,reliable,,The Manchester arena attack hit me so hard so close to home. Broke my heart. Everyone pulling together was amazing PrideofBritain,21
51511,eDpJLO70kD03,2017-05-25 06:21:29+00:00,rYM1j4,Will someone help me understand the #journo rationale for posting these images and details (simply because we can?) https://t.co/tuhlEnI01K,0.401923825269382,0,1,0,1,0,3654,3,4751,0.401923825269382,True,,unrelated,,Will someone help me understand the journo rationale for posting these images and details simply because we can?,18
68304,6WvL4YWX08Vj,2017-05-23 14:44:00+00:00,vbONJ6,"@AyahAlfawaris Hi Ayah, @WestYorksPolice are increasing patrols across the City – including campus – to reassure our community: https://t.co/14Lf3zVut0",0.339950051825042,0,0,0,1,0,121896,1148,14539,0.339950051825042,True,,unrelated,,"Hi Ayah, are increasing patrols across the City including campus to reassure our community",14
87128,ronZo1kAMJA8,2017-05-23 01:26:03+00:00,djVZwE,British PM May calls attack at Manchester arena an appalling terrorist attack. https://t.co/JlnvbbghX4,-0.924595133553445,0,1,0,1,0,399,2184,48133,-0.873529013588955,True,,reliable,,British PM May calls attack at Manchester arena an appalling terrorist attack.,12
19366,3NZ7QobzwVZj0,2020-01-17 09:56:57+00:00,QrZ1KajdQOPGV,"They forgot he donated millions to the appeal when it happened. It was a dark joke, perhaps not socially acceptable, but this is Eminem we're talking about. https://t.co/O71S1pZZXP",0.54232614454664,0,0,0,1,0,34,70,443,0.54232614454664,True,,unrelated,,"They forgot he donated millions to the appeal when it happened. It was a dark joke, perhaps not socially acceptable, but this is Eminem we're talking about.",27
9524,oR3akqDnq89pE,2021-06-17 14:39:49+00:00,Nv3VGB,"Brilliant, damning piece of work by @LyonsIzzy and Telegraph interactive team https://t.co/Htmz1MtuSM",0.339950051825042,0,1,0,1,0,1060,580,1157,0.246521580374496,True,,unrelated,,"Brilliant, damning piece of work by and Telegraph interactive team",10
78677,n7DdDMae771v,2017-05-23 09:01:09+00:00,nlOY1NE,Of course! My friend @Sean_Arbuthnot_ pointed out that June 22nd is the 4th anniversary of the Lee Rigby murder. https://t.co/VzPKivQ5lF,-0.361157559257308,3,1,2,1,0,19663,2677,71553,-0.589390560064595,True,,unrelated,,Of course! My friend pointed out that June 22nd is the 4th anniversary of the Lee Rigby murder.,18
75767,DX3KQJzl1Gqz,2017-05-23 10:21:55+00:00,j4NoO4,"They quoted @realDonaldTrump as saying ""evil losers"". How is he our president? Find new words! You sound ignorant. https://t.co/o6LRLt8gDs",-0.872021592554982,0,1,1,1,0,638,301,75099,-0.872021592554982,True,,unrelated,,"They quoted as saying ""evil losers"". How is he our president? Find new words! You sound ignorant.",17
59384,WPJ3d8kX0BAw,2017-05-24 02:31:57+00:00,8moKb0,"https://t.co/8Y21j7zL8s ""Police confirmed his ID after officials in the US passed it to news reporters, app. agnst the wishes of the Brits""",0.401923825269382,1,0,1,1,0,10265,2652,482532,0.401923825269382,True,,unrelated,,"""Police confirmed his ID after officials in the US passed it to news reporters, app. agnst the wishes of the Brits""",21
32242,BbWv0zp98LOL,2018-04-24 06:10:00+00:00,Z3YrZ6,#BGT: The group still might not make it to live shows – and there's a BIG reason why 😰 https://t.co/92U2dK2tEh,0.0,0,2,0,1,0,527243,61882,661327,-0.0495776599908135,True,,unrelated,,BGT The group still might not make it to live shows and there's a BIG reason why,17
50559,WPnRjPQDKlVx,2017-05-25 11:29:10+00:00,0LaWPmxEJNao,"My #Middlesbrough are greatly saddened by this news.. heavy heart 
https://t.co/wc4rtErgL7",-0.570886006706562,0,0,0,1,0,317,185,23552,-0.578383886076362,True,,unrelated,,My Middlesbrough are greatly saddened by this news.. heavy heart,10
46546,a3LrNwWBQbPQ,2017-05-28 20:08:24+00:00,ZlY4jEN,"We can confirm that the Masonic Province of Dorset will be donating £2,000 to this very worthy appeal in support... https://t.co/H0OdQOjMVd",0.68082252702501,3,8,0,1,0,2026,1250,2110,0.68082252702501,True,,unrelated,,"We can confirm that the Masonic Province of Dorset will be donating 2,000 to this very worthy appeal in support...",20
62670,kzxPB6d0XY8p,2017-05-23 19:44:43+00:00,oBejQR,"Manchester attacker named by police as Salman Ramadan Abedi. Pray as Ramadan starts Saturday, that Muslims would... https://t.co/6D9FC7vfd2",-0.339950051825043,0,0,0,1,0,688,275,5000,-0.339950051825043,True,,reliable,,"Manchester attacker named by police as Salman Ramadan Abedi. Pray as Ramadan starts Saturday, that Muslims would...",17
1015,4zVBqBvOrWBE8,2023-03-02 15:52:43+00:00,BmAAmdn,"Litany of failure.
Starting right at the top.

Security services 'could have stopped Manchester Arena attack' https://t.co/DppHF1kTxF @MailOnline",-0.624893326938946,19,23,2,1,0,3818,4992,30622,-0.555479564004294,True,,reliable,,Litany of failure. Starting right at the top. Security services 'could have stopped Manchester Arena attack',16
12706,1PXNWeojkVBWM,2020-12-04 14:53:32+00:00,ZxdbBle,@Alex_142177 @LarryQu11905944 @helicoptersqua1 @SkySportsNews I think those countries in my opinion he was right to ban at that time..the UK kept it's border open to Libya and the Manchester arena attack took place..now you could say that was an intelligence fuck up but either way Libya is a war zone and those people shouldn't be allwoed,-0.900070320740819,0,0,2,0,0,44,118,8470,-0.900070320740819,Fake,Refugee bomber,misinformation,Refugee bomber,I think those countries in my opinion he was right to ban at that time..the UK kept it's border open to Libya and the Manchester arena attack took place..now you could say that was an intelligence fuck up but either way Libya is a war zone and those people shouldn't be allwoed,52
3251,D6q6NDaBKaz6v,2022-10-07 08:07:05+00:00,vpEoddP9R04J1,@smithrichard @SuellaBraverman 22 children blown up by a bomb detonated by a migrant “rescued” from the channel. Manchester Arena. Their blood on your hands.,0.421463615211762,0,5,0,0,0,1608,1760,21559,-0.201189512727673,Fake,Refugee bomber,misinformation,Refugee bomber,22 children blown up by a bomb detonated by a migrant rescued from the channel. Manchester Arena. Their blood on your hands.,22
73023,3GL4a08vJAeM,2017-05-23 11:53:27+00:00,N9MxPop,I'm afraid its goin to get worse before it gets better #devastated https://t.co/LndTJ122bN,-0.0515710623129397,1,1,0,1,0,4278,4246,2929,-0.0515710623129397,True,,unrelated,,I'm afraid its goin to get worse before it gets better devastated,12
45269,jOJYM4qwmqM8,2017-05-30 02:01:18+00:00,Q8O1p9b,"PAY ATTENTION: So, we learn that the intelligence community in the USA and UK knew his moves well in... https://t.co/lJGpDh6QP8",0.585881765446162,0,0,0,1,0,152,962,652,0.585881765446162,True,,unrelated,,"PAY ATTENTION So, we learn that the intelligence community in the USA and UK knew his moves well in...",19
25000,0nNDqVp7MNLr,2018-12-01 09:48:09+00:00,7ZRKaPx,Ariana Grande eerily predicted Manchester Arena terror attack #TV #MOVIES #MEDIA https://t.co/ywOx3LvBIr,-0.757936728959867,0,0,0,1,0,214,275,35098,-0.660840625679369,Fake,Ariana predicted the attack,misinformation,Ariana predicted the attack,Ariana Grande eerily predicted Manchester Arena terror attack TV MOVIES MEDIA,11
2884,0WJPv3OMZNNzo,2022-11-03 11:18:34+00:00,kRbBkMBo01Z6Z,"The variety performance will raise money for the Chloe &amp; Liam Together Forever Trust.
https://t.co/JGUVC7agG5",0.510607056638284,0,0,0,1,0,5323,222,13353,0.0427334938737474,True,,unrelated,,The variety performance will raise money for the Chloe amp Liam Together Forever Trust.,14
36180,YodMzMJm4KL7,2017-12-20 00:42:36+00:00,z04B06,"AOL UK - Video - 
            Famous faces we've lost in 2017 https://t.co/AkHFJJY87O via @AOLdotUK",-0.318210996771242,0,0,0,1,0,2688,1871,48551,0.0460850016144445,True,,unrelated,,AOL UK - Video - Famous faces we've lost in 2017 via,12
26511,DBkjZ713BloP,2018-08-19 14:23:32+00:00,PjX8zKN,"Ariana Grande breaks down talking about Manchester Arena attack ""The truth is, it's scary. It's scary going anywhere. You look at places differently."" BBC News - Home https://t.co/7bWF2gTwXA",-0.801995608018326,0,0,0,1,0,6,12,3958,-0.812550419070536,True,,reliable,,"Ariana Grande breaks down talking about Manchester Arena attack ""The truth is, it's scary. It's scary going anywhere. You look at places differently."" BBC News - Home",27
85605,WPJzlqdP6JAj,2017-05-23 03:33:23+00:00,WpE9eX,Manchester Arena explosion: 19 killed in 'terror attack by suicide bomber' at Ariana Grande concert'  @telegraph https://t.co/LcUcTAOk5K,-0.947698489944879,0,0,0,1,0,1919,1925,35655,-0.947698489944879,True,,reliable,,Manchester Arena explosion 19 killed in 'terror attack by suicide bomber' at Ariana Grande concert',15
7571,nOjXbEKAR4GJQ,2021-10-21 19:10:29+00:00,vPKwd8OEKz8v,Grieving families of Manchester Arena terror attack describe 'horror' that brother of the bomber called to give evidence at public inquiry was ALLOWED to leave the UK a day after police stopped him at the airport https://t.co/DOpHtCixQh via @MailOnline,-0.939267596636045,0,0,0,1,0,274,1223,1421,-0.939267596636045,True,,reliable,,Grieving families of Manchester Arena terror attack describe 'horror' that brother of the bomber called to give evidence at public inquiry was ALLOWED to leave the UK a day after police stopped him at the airport via,37
24796,r0opDOeEA98G,2018-12-31 22:03:45+00:00,DLMkNKn,"i started off #26formanchester in the hope that pmore would play 26 in manchester arena as tribute to those caught up in the terror attacks. so so so many people got involved, and honestly? it probably wouldn't have happened without all of you https://t.co/aUbblWKLOw",0.202288694969669,1,29,1,1,1,16522,988,148794,0.202288694969669,True,,reliable,,"i started off 26formanchester in the hope that pmore would play 26 in manchester arena as tribute to those caught up in the terror attacks. so so so many people got involved, and honestly? it probably wouldn't have happened without all of you",43
9070,wpn7VXVEOV6VG,2021-07-02 15:48:38+00:00,9EAaEOr9w7EbE,"Liam Gallagher performs Don’t Look Back In Anger in tribute to the victims of the Manchester Arena attack 

🔥🎵💙

#liamgallagher #oasis #dontlookbackinanger #manchester #manchesterarena #onelove #noelgallagher https://t.co/T8m77eTlK3",-0.835975867759116,0,6,0,1,1,1685,1519,412,-0.835975867759116,True,,reliable,,Liam Gallagher performs Dont Look Back In Anger in tribute to the victims of the Manchester Arena attack liamgallagher oasis dontlookbackinanger manchester manchesterarena onelove noelgallagher,25
21857,07ZqzEkD4kAY,2019-05-22 15:12:14+00:00,97WGm8,"NBCNews: Amelia Mae Thompson was just an 11-year-old attending an Ariana Grande concert when a bomb detonated in the lobby of Manchester Arena on May 22, 2017. Here’s her story. https://t.co/sg3UXpHC6E",-0.476657605574574,0,0,0,1,0,338,451,193434,-0.652473269392464,True,,reliable,,"NBCNews Amelia Mae Thompson was just an 11-year-old attending an Ariana Grande concert when a bomb detonated in the lobby of Manchester Arena on May 22, 2017. Heres her story.",30
50496,n7rqazRmK4xz,2017-05-25 11:44:53+00:00,Vejl90,These are the 22 victims of the Manchester Arena attack https://t.co/QC3XYz3gXj,-0.636949942926426,3,1,0,1,0,15640,786,166721,-0.698787593159106,True,,reliable,,These are the 22 victims of the Manchester Arena attack,10
61854,a3ZBVajjjJYk,2017-05-23 20:57:02+00:00,EjdYJ9Z,"SAD INDEED! Be Strong
Harambee Stars captain Wanyama  left shocked and heartbroken after receiving Devastating news https://t.co/HHGqluf5NF https://t.co/hwvR12ecYr",-0.89335803114606,2,1,1,1,1,81657,380,57169,-0.57167901557303,True,,unrelated,,SAD INDEED! Be Strong Harambee Stars captain Wanyama left shocked and heartbroken after receiving Devastating news,16
15201,zREPaOdqNQvAq,2020-08-26 12:16:58+00:00,M3YelmPo7XJaN,"@F_McCullough @tylercowen Other semi-secret examples: The UK used a similar device for NCA Officers to repatriate the Manchester Arena bomber from Syria: https://t.co/j31sDqpKXZ

A non-secret example is UK Border Force Officers carrying weapons in France: https://t.co/GofF9VvyxT",-0.295958174200194,0,0,1,1,0,1423,406,9530,-0.295958174200194,Fake,Conspiracy,misinformation,Conspiracy,Other semi-secret examples The UK used a similar device for NCA Officers to repatriate the Manchester Arena bomber from Syria A non-secret example is UK Border Force Officers carrying weapons in France,32
86416,WPJw6w08Nz0x,2017-05-23 02:16:55+00:00,eK9qEWo,"Whoever that did this, you are nothing but a murderer. You are neither a hero nor a martyr for whatever misguided... https://t.co/Qxd1FnWRcq",0.725920001338473,0,0,0,1,0,125,33,21688,0.033096027244045,True,,unrelated,,"Whoever that did this, you are nothing but a murderer. You are neither a hero nor a martyr for whatever misguided...",21
79744,WPJkmVVmn6Qw,2017-05-23 08:29:47+00:00,0OKkqVv,https://t.co/lakavmHMgU  💔respects given to everyone affected❣️😥,0.361157559257308,0,0,0,1,0,108,65,313,0.361157559257308,True,,unrelated,,respects given to everyone affected,5
73464,WPJDd7OrA1PV,2017-05-23 11:38:40+00:00,xErm4KE,President Trump Condemns ‘Horrible Morning of Death’ in U.K. https://t.co/JMAMqxQPr5 #USA #politics,-0.89335803114606,0,0,0,1,0,137,0,59284,-0.685007818360317,True,,unrelated,,President Trump Condemns Horrible Morning of Death in U.K. USA politics,11
3816,ewRd97mBj41qO,2022-06-16 12:28:58+00:00,a1nM17ORe63JD,"@Mukonde17 @gjk100 @SholaMos1 You’ve been brainwashed. These wars have tribal and religious origins and when “refugees” arrive in Europe, the different factions try to impose their laws on us and continue their wars on our streets. Remember 7/7, the London Bridge attack and The Manchester Arena bombing?",-0.920131212221786,0,3,1,0,0,395,467,9867,-0.836269055589756,Fake,Refugee bomber,misinformation,Refugee bomber,"Youve been brainwashed. These wars have tribal and religious origins and when refugees arrive in Europe, the different factions try to impose their laws on us and continue their wars on our streets. Remember 7 7, the London Bridge attack and The Manchester Arena bombing?",45
60113,79YRr0EAbP6J,2017-05-23 23:57:30+00:00,DLbRN8E,"Katie Hopkins: Our society is sick - and I fear it's terminal
@KTHopkins once again, spot on!! https://t.co/PskKbCDcBF",-0.757936728959867,0,1,0,1,0,33,123,95,-0.757936728959867,True,,unrelated,,"Katie Hopkins Our society is sick - and I fear it's terminal once again, spot on!!",16
63214,WPJRK3Ow9w6q,2017-05-23 18:59:55+00:00,4r03YrE,Don't be surprised who lives next door to you could be one of these  mother f ers!!!  You never know what goes on... https://t.co/6ZHJ1VeR8i,0.226347954672536,0,0,0,1,0,6,7,12660,0.226347954672536,True,,unrelated,,Don't be surprised who lives next door to you could be one of these mother f ers!!! You never know what goes on...,23
56572,n7rlnXBJlVPZ,2017-05-24 11:40:09+00:00,baPLPBd,"The ""cure"" is large &amp; spherical Katie - unfortunately our current politicians lack them! https://t.co/i2dWsJ6mhY via @MailOnline @KTHopkins",-0.571885032070072,0,1,0,1,0,437,732,9739,-0.571885032070072,True,,unrelated,,"The ""cure"" is large amp spherical Katie - unfortunately our current politicians lack them! via",15
28520,73Qvql8ZlaQD,2018-05-22 16:07:12+00:00,zXd7ll,"""You just can’t get your head around the fact that she’s not here"" - Nell Jones' mum on the heartbreak of losing her daughter in the Manchester Arena attack
https://t.co/Qg2UcWB5mY",-0.855541579265878,11,40,4,1,0,662727,1439,362383,-0.42559874603329,True,,reliable,,"""You just cant get your head around the fact that shes not here"" - Nell Jones' mum on the heartbreak of losing her daughter in the Manchester Arena attack",29
46318,vlx0wVQ1q63v,2017-05-28 23:00:29+00:00,mRYxJ8O,"So May would have known about this...on her head be it. 

#GE2017
#VoteLabour
#LetJuneBeTheEndOfMay https://t.co/Pi5gce74v2",0.0,1,0,0,1,0,289,874,1682,0.0,True,,unrelated,,So May would have known about this...on her head be it. GE2017 VoteLabour LetJuneBeTheEndOfMay,14
26920,AMJA9LZEVvOL,2018-07-31 11:29:26+00:00,K36BaXO,"Salman Abedi's evacuation from Libya is predictably being twisted to attack the rescue of refugees in the Mediterranean - that is not what it was

He was travelling under his own name with assistance from the Border Force in an organised operation 

https://t.co/Wghmv4LNdk",0.0515710623129396,17,25,7,1,0,22106,1776,28046,-0.563649295061721,Fake,Refugee bomber,misinformation,Refugee bomber,Salman Abedi's evacuation from Libya is predictably being twisted to attack the rescue of refugees in the Mediterranean - that is not what it was He was travelling under his own name with assistance from the Border Force in an organised operation,42
23008,Vzo7Vnwj49Vq,2019-05-15 05:03:02+00:00,6aLOVVPmpYdD,Breaking News and Information with a strong bias for telling the truth. Censored news and analysis that you won't find anywhere else. https://t.co/bi9t4zdRkU,0.557370401713154,0,0,0,1,0,1109,1595,27682,0.557370401713154,True,,unrelated,,Breaking News and Information with a strong bias for telling the truth. Censored news and analysis that you won't find anywhere else.,22
67119,WPJPBZ6eWvo0,2017-05-23 15:41:12+00:00,1PZp9px,How does this make you feel? https://t.co/L1mRuGrcNZ,0.0,1,2,1,1,0,3330,795,67245,-0.225558669348161,True,,unrelated,,How does this make you feel?,6
53727,QRXWWY8B3AjV,2017-05-24 18:02:25+00:00,j7V9Zj4,Manchester attack: NYT releases images reported to be of bomb components – live updates https://t.co/XpumWHkUrv,-0.743037755434939,0,0,0,1,0,4225,0,205536,-0.794689975063411,True,,reliable,,Manchester attack NYT releases images reported to be of bomb components live updates,13
56111,pR4xoWmW1AnX,2017-05-24 12:36:22+00:00,1PYxk7e,The English government prefers control to safety at no. Suspend mass acts.  https://t.co/H7SEXOBtrO vía @telegraphnews,0.128036879932896,0,0,0,1,0,171,1919,4876,0.128036879932896,True,,unrelated,,The English government prefers control to safety at no. Suspend mass acts. va,13
87661,WPJZJB4pjAW0,2017-05-23 00:38:47+00:00,3dLdv7z4brbd,BREAKING: 'Gunman outside Oldham Royal hospital moments after Manchester concert blast' https://t.co/HHxYf8MfMe https://t.co/cI9fUSdw8Z,0.0,0,0,3,1,1,1011,2985,43146,-0.663721900149726,Fake,Oldham hospital,misinformation,Oldham hospital,BREAKING 'Gunman outside Oldham Royal hospital moments after Manchester concert blast',11
45183,a3PJO1lRJxXB,2017-05-30 08:47:00+00:00,rPXpnXG,Everyone Should Listen To What This 10-Year-Old Muslim Says https://t.co/hFzeQzW1jC,0.0,0,0,0,1,0,1609,0,31339,0.0,True,,unrelated,,Everyone Should Listen To What This 10-Year-Old Muslim Says,9
254,3NONoLpJKKqYW,2023-03-06 02:34:38+00:00,d6P7eOqJazBGG,"Sue the hell out of them!!
https://t.co/sqDNfLFdtz",-0.68082252702501,0,0,0,1,0,1762,3229,131997,-0.68082252702501,True,,unrelated,,Sue the hell out of them!!,6
13784,kRYMPK7pPb3vp,2020-10-28 12:10:07+00:00,Zerd8P,This is the point we have arrived at.https://t.co/JwrirEi0di,0.0,0,0,0,1,0,529,344,1586,0.0,True,,unrelated,,This is the point we have arrived at.,8
64299,V9AGoKzodDlm,2017-05-23 17:58:33+00:00,jldAe0,"Quelle surprise. ""Salman Abedi is thought to have been known to both the police and the security services."" https://t.co/kUdvieiO99",0.54232614454664,0,0,0,1,0,83,595,229,0.54232614454664,Fake,The police knew the attacker,misinformation,The police knew the attacker,"Quelle surprise. ""Salman Abedi is thought to have been known to both the police and the security services.""",18
21123,6OqALX3vjGDj,2019-07-13 11:02:06+00:00,PVrYJLQ,"The Tory government let a Libyan terrorist into the country and he set of the Manchester
Arena bomb.. https://t.co/RKIj4ubLw5",-0.835975867759116,0,0,0,1,0,1158,1387,28892,-0.835975867759116,True,,reliable,,The Tory government let a Libyan terrorist into the country and he set of the Manchester Arena bomb..,18
21832,VzMeL66pXjww,2019-05-22 15:37:07+00:00,jLQd4P,"Manchester Arena attack: city remembers victims, two years on: https://t.co/iIQ6idaiGW - https://t.co/R4lWBAPTOI",-0.636949942926426,0,0,0,1,0,274,883,268355,-0.577870044203371,True,,reliable,,"Manchester Arena attack city remembers victims, two years on -",10
9017,D6wkmBrvvR3WE,2021-07-06 12:46:08+00:00,B8W31VK,"@GBNEWS   MSM havent covered this story    
 Police officer, 37, pleads guilty to spying for organised crime gang https://t.co/5cuCwGdC7r via @MailOnline",-0.743037755434939,0,0,0,1,0,21,159,1948,-0.743037755434939,True,,unrelated,,"MSM havent covered this story Police officer, 37, pleads guilty to spying for organised crime gang via",17
16378,4zrwoNarMwbMW,2020-06-24 12:13:42+00:00,K3WjxGe,"Mother of Manchester arena victim calls Boris Johnson's Reading terror attack response 'offensive' and 'patronising' 
#pmqs
https://t.co/D6C0wZQjyF",-0.890978546741256,8,12,0,1,0,12633,6822,187180,-0.890978546741256,True,,reliable,,Mother of Manchester arena victim calls Boris Johnson's Reading terror attack response 'offensive' and 'patronising' pmqs,16
32539,dOmr0lebVlrE,2018-04-13 20:11:50+00:00,zXd7ll,"Freya has shown phenomenal strength and courage, and has never stopped smiling despite unimaginable heartbreak. She is an inspiration. https://t.co/0DRP4tPwJZ",0.701099362119946,27,153,2,1,0,662727,1439,362383,-0.42559874603329,True,,unrelated,,"Freya has shown phenomenal strength and courage, and has never stopped smiling despite unimaginable heartbreak. She is an inspiration.",19
26792,xLRPwkqvzXzM,2018-08-05 14:29:21+00:00,DPqxzblBkbKv,BBC News - Manchester Arena attack police dog Mojo retires https://t.co/L59L9l6rkY,-0.476657605574574,0,0,0,1,0,173,4908,42837,-0.521834856066282,True,,reliable,,BBC News - Manchester Arena attack police dog Mojo retires,10
58866,n7rOp0MLGjqQ,2017-05-24 04:45:09+00:00,Q8bqRV,"Ariana Grande addresses Manchester Arena terror attack: ""I am so so sorry"" https://t.co/yvhN6t57vY via @alexyoung",-0.778253322150626,0,0,0,1,0,12728,8951,319465,-0.852128330962463,True,,reliable,,"Ariana Grande addresses Manchester Arena terror attack ""I am so so sorry"" via",13
88960,0GAvlRod8QXv,2017-05-22 22:27:08+00:00,Zm9jMj0,Bomb (?) incident at #Manchester Arena. Everyone in Manchester stay safe! https://t.co/C6RJnmJKyT,-0.0772283284276543,0,0,0,1,1,1365,1153,136001,-0.0772283284276543,True,,reliable,,Bomb ? incident at Manchester Arena. Everyone in Manchester stay safe!,11
70948,vlw6pn4Kw1ZG,2017-05-23 12:53:27+00:00,xG1kxrd,Manchester death toll reaches 22; ISIS claims responsibility. https://t.co/1E8JTHbYjj via @usatoday,-0.585881765446162,0,0,0,1,0,948,1249,8094,-0.585881765446162,True,,reliable,,Manchester death toll reaches 22 ISIS claims responsibility. via,9
3356,d6RV6dRaAWN98,2022-09-11 04:12:31+00:00,MqLYpA,Wigan survivor of Manchester Arena terror attack speaks at UN Global Congress https://t.co/XobMolh0oI,-0.612372435695795,1,0,0,1,0,28709,686,63241,-0.499298265493733,True,,reliable,,Wigan survivor of Manchester Arena terror attack speaks at UN Global Congress,12
49377,B3MoOkpPeKJj,2017-05-25 21:15:05+00:00,K3Qvzv0,"Retweeted The Independent (@Independent):

Brits sharing their own #BritishThreatLevels is the perfect response... https://t.co/0lNftOnqns",0.757936728959867,0,0,0,1,0,2201,2130,49113,0.548943390392455,True,,unrelated,,Retweeted The Independent Brits sharing their own BritishThreatLevels is the perfect response...,12
